id,season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
5731,4,0,12,17,0,0,1,0.28,0.3,0,Sun,340,163
5732,2,0,4,9,0,0,2,0.34,0.87,0.1045,Sat,94,98
5733,4,0,11,9,0,1,2,0.44,0.88,0.2239,Mon,326,208
5734,3,0,7,21,0,1,1,0.74,0.62,0.1642,Thr,183,209
5735,1,1,1,9,0,1,1,0.22,0.47,0.3881,Fri,372,214
5736,4,1,10,23,0,1,1,0.58,0.78,0.2239,Fri,638,171
5737,1,0,12,1,0,1,1,0.26,0.7,0.1343,Tue,355,6
5738,4,0,11,10,0,1,1,0.36,0.93,0.1343,Mon,305,123
5739,4,1,11,1,0,0,1,0.34,0.42,0.4925,Sat,686,20
5740,2,0,4,1,1,0,1,0.44,0.62,0,Fri,100,15
5741,2,0,5,9,1,0,1,0.72,0.74,0.0896,Mon,145,128
5742,4,1,11,9,1,0,1,0.3,0.65,0,Thr,684,119
5743,3,1,7,14,0,1,1,0.94,0.38,0.3284,Wed,559,170
5744,2,0,5,8,0,1,1,0.42,0.77,0.2537,Fri,121,450
5745,3,1,6,20,0,0,1,0.78,0.31,0.194,Sat,534,386
5746,2,1,4,8,0,1,2,0.44,0.72,0.1045,Wed,454,684
5747,1,1,2,16,0,0,1,0.3,0.56,0.2239,Sun,395,296
5748,2,0,6,17,0,0,2,0.72,0.34,0.2537,Sat,150,344
5749,3,1,9,23,0,1,1,0.72,0.74,0.2985,Tue,607,95
5750,1,1,2,4,0,0,1,0.26,0.7,0,Sat,408,7
5751,3,0,7,15,0,0,1,0.94,0.38,0,Sat,199,215
5752,4,1,11,10,0,0,2,0.26,0.44,0.2985,Sat,686,142
5753,4,0,10,15,0,0,1,0.62,0.31,0.4925,Sat,283,377
5754,3,1,9,16,0,1,1,0.72,0.37,0.1642,Wed,615,509
5755,1,0,1,6,0,1,1,0.1,0.54,0,Fri,12,17
5756,4,0,9,9,0,0,2,0.6,0.88,0.0896,Sat,261,175
5757,3,0,7,21,0,1,1,0.66,0.5,0.1343,Thr,190,261
5758,2,1,6,20,0,0,1,0.76,0.48,0.1642,Sun,521,363
5759,2,1,4,0,0,1,1,0.44,0.38,0,Wed,474,36
5760,1,0,2,14,1,0,2,0.32,0.76,0.2537,Mon,48,116
5761,4,1,12,23,0,1,1,0.24,0.65,0.1642,Thr,699,93
5762,3,0,8,18,0,1,1,0.76,0.52,0.2537,Fri,212,466
5763,2,0,5,15,0,1,1,0.64,0.41,0,Wed,126,179
5764,2,0,4,21,0,0,1,0.44,0.62,0.1343,Sat,115,177
5765,3,0,9,16,0,1,1,0.72,0.48,0,Mon,250,298
5766,4,1,12,6,0,1,2,0.34,0.71,0.2985,Tue,703,118
5767,4,1,10,17,0,0,3,0.46,0.77,0.5224,Sun,661,225
5768,1,1,1,7,0,1,2,0.32,0.93,0.1343,Tue,383,232
5769,2,1,6,19,0,1,1,0.7,0.34,0.2836,Thr,518,602
5770,3,0,8,6,0,1,1,0.62,0.73,0.3284,Tue,223,119
5771,1,1,12,17,0,0,1,0.32,0.49,0.194,Sun,715,114
5772,4,1,12,3,0,1,2,0.26,0.81,0.194,Fri,699,5
5773,3,0,8,3,0,1,1,0.64,0.78,0.0896,Fri,212,6
5774,1,1,3,17,0,1,1,0.56,0.43,0.4925,Wed,426,612
5775,1,1,1,21,0,1,1,0.36,0.71,0,Tue,383,172
5776,1,1,3,5,0,0,2,0.34,0.46,0.2239,Sun,423,5
5777,4,1,12,2,0,0,2,0.26,0.81,0,Sat,693,50
5778,1,1,2,11,0,1,1,0.34,0.36,0.2537,Tue,418,163
5779,3,0,8,13,0,1,1,0.72,0.3,0.1045,Tue,230,234
5780,1,1,1,2,0,1,1,0.2,0.85,0.1642,Wed,370,5
5781,1,1,12,5,0,1,2,0.34,0.76,0.4179,Fri,713,13
5782,1,1,1,12,0,0,1,0.4,0.62,0.2836,Sun,360,201
5783,4,1,11,11,0,0,1,0.4,0.58,0.1045,Sat,672,466
5784,2,0,4,2,0,1,1,0.38,0.66,0.2537,Mon,89,2
5785,4,1,11,22,0,1,1,0.36,0.46,0.2537,Fri,665,149
5786,3,0,8,16,0,1,1,0.74,0.3,0.3881,Mon,229,320
5787,2,1,4,8,0,0,1,0.4,0.3,0.194,Sun,458,84
5788,1,1,1,5,0,1,2,0.2,0.64,0.0896,Mon,368,21
5789,4,0,10,23,0,1,2,0.48,0.88,0.0896,Wed,294,75
5790,1,1,1,18,0,0,2,0.2,0.75,0.3881,Sat,380,110
5791,4,0,12,11,0,1,2,0.4,0.62,0.4179,Thr,343,135
5792,3,1,8,17,0,1,1,0.76,0.45,0.2239,Thr,595,820
5793,4,1,9,6,0,1,1,0.56,0.88,0.0896,Thr,630,169
5794,4,0,11,0,0,0,1,0.28,0.75,0,Sun,304,75
5795,2,0,5,15,0,1,2,0.52,0.88,0.1642,Fri,128,198
5796,4,1,11,13,1,0,1,0.6,0.6,0.2239,Mon,674,420
5797,2,0,4,17,0,0,1,0.38,0.54,0.3582,Sat,87,184
5798,3,0,7,6,0,0,1,0.62,0.69,0.1045,Sat,178,32
5799,1,0,1,16,0,1,1,0.16,0.47,0.2537,Mon,22,70
5800,4,0,11,1,0,0,1,0.26,0.81,0,Sun,304,115
5801,4,0,11,12,0,1,3,0.4,1,0.0896,Tue,320,21
5802,4,0,11,4,0,0,1,0.28,0.56,0.3284,Sat,303,8
5803,2,0,5,13,0,1,2,0.74,0.58,0.4179,Mon,138,204
5804,4,1,10,15,0,1,1,0.52,0.42,0.4478,Fri,645,455
5805,2,0,6,10,0,1,2,0.76,0.48,0.194,Tue,153,123
5806,4,0,12,13,0,1,1,0.3,0.49,0.3582,Thr,336,124
5807,2,0,4,0,0,1,1,0.64,0.78,0.3582,Thr,113,54
5808,4,0,10,19,0,0,1,0.5,0.51,0.1343,Sat,283,238
5809,1,0,1,22,0,1,3,0.16,0.93,0.1045,Tue,10,29
5810,1,0,12,17,0,1,3,0.4,0.87,0.1343,Tue,355,115
5811,3,1,7,2,0,1,1,0.7,0.79,0.1343,Fri,567,26
5812,4,0,12,19,0,1,3,0.46,1,0.2985,Tue,335,233
5813,3,0,8,21,0,1,1,0.64,0.53,0.194,Mon,236,202
5814,3,0,9,9,0,1,1,0.46,0.55,0.2537,Fri,253,210
5815,2,1,6,12,0,1,1,0.64,0.41,0.4478,Mon,515,282
5816,2,0,4,10,0,0,1,0.4,0.43,0.4179,Sun,88,215
5817,4,1,11,12,0,0,1,0.4,0.62,0.2836,Sun,680,442
5818,1,0,1,16,0,1,2,0.16,0.56,0.194,Mon,28,86
5819,1,0,1,17,0,1,2,0.2,0.37,0,Fri,6,187
5820,3,0,8,18,0,1,1,0.84,0.41,0.1343,Mon,215,529
5821,1,1,12,19,0,1,3,0.3,0.87,0.194,Wed,718,35
5822,4,0,12,10,0,1,1,0.34,0.46,0.2985,Fri,344,132
5823,4,1,11,13,0,1,1,0.34,0.46,0.1343,Tue,668,278
5824,1,1,2,14,0,1,1,0.42,0.41,0.3582,Wed,405,134
5825,3,1,6,22,0,1,3,0.82,0.63,0.194,Fri,540,163
5826,4,0,11,5,0,0,1,0.26,0.6,0.3284,Sat,303,2
5827,3,0,7,11,0,0,1,0.84,0.53,0.2537,Sun,200,243
5828,1,0,2,23,0,1,2,0.32,0.93,0.2239,Thr,51,50
5829,4,0,11,10,0,0,1,0.34,0.61,0.2836,Sat,310,232
5830,1,1,3,9,0,1,1,0.46,0.77,0.2537,Thr,420,286
5831,1,1,3,0,0,1,1,0.48,0.82,0.1045,Mon,437,23
5832,3,0,9,19,0,0,1,0.64,0.69,0.1045,Sun,249,333
5833,3,1,8,20,0,0,1,0.82,0.52,0.2985,Sat,576,312
5834,4,1,9,12,0,1,1,0.56,0.35,0.2985,Mon,627,342
5835,3,1,9,23,0,0,1,0.66,0.89,0.0896,Sat,604,145
5836,3,0,9,13,0,1,1,0.7,0.79,0.0896,Fri,247,122
5837,2,1,4,5,0,1,1,0.32,0.53,0.3284,Fri,456,23
5838,1,0,1,13,0,1,1,0.4,0.62,0.2836,Wed,17,78
5839,4,1,10,10,0,0,2,0.42,0.67,0.194,Sun,640,185
5840,3,1,8,12,0,1,2,0.66,0.61,0.1045,Mon,592,282
5841,3,0,7,21,0,1,1,0.78,0.62,0.2537,Tue,181,245
5842,3,1,9,1,0,0,2,0.66,0.89,0.2836,Sat,610,117
5843,2,1,5,4,0,1,1,0.46,0.77,0.194,Thr,489,2
5844,1,0,2,10,0,1,1,0.24,0.27,0.2836,Tue,42,52
5845,2,1,6,5,0,1,2,0.6,0.56,0.2537,Thr,525,40
5846,4,0,11,9,0,0,1,0.4,0.54,0.2836,Sun,311,135
5847,4,0,11,12,0,1,1,0.52,0.52,0.1343,Tue,306,203
5848,2,0,5,8,0,1,1,0.66,0.74,0.2836,Fri,142,418
5849,2,1,5,16,0,0,1,0.74,0.3,0.1045,Sat,499,642
5850,2,1,5,23,0,1,1,0.54,0.49,0.1343,Thr,497,166
5851,1,0,2,0,0,1,1,0.24,0.65,0,Mon,34,15
5852,2,0,3,19,0,1,3,0.38,0.82,0.2537,Wed,78,159
5853,2,1,4,9,0,1,1,0.42,0.44,0.4925,Fri,477,334
5854,1,0,2,19,0,0,2,0.34,0.36,0.1343,Sun,48,42
5855,2,1,6,7,0,0,1,0.58,0.64,0.1045,Sat,520,87
5856,4,0,11,22,0,1,2,0.5,0.94,0.194,Tue,321,87
5857,3,1,8,7,0,1,2,0.64,0.89,0.0896,Fri,603,421
5858,1,0,3,4,0,0,2,0.42,0.88,0.3582,Sun,60,3
5859,3,0,7,4,0,0,1,0.62,0.61,0,Sat,178,11
5860,2,1,4,14,0,1,1,0.58,0.43,0,Thr,469,237
5861,4,0,12,19,0,1,3,0.34,0.87,0.6418,Wed,336,33
5862,3,0,8,4,0,1,1,0.64,0.83,0,Fri,226,8
5863,4,0,11,23,0,1,1,0.56,0.64,0.2985,Mon,313,61
5864,1,0,12,10,0,1,2,0.22,0.64,0.1642,Thr,357,110
5865,3,0,6,8,0,1,1,0.7,0.48,0.2836,Wed,175,540
5866,4,1,12,6,0,1,1,0.22,0.55,0.2985,Thr,698,124
5867,4,1,12,12,0,1,1,0.36,0.5,0.194,Fri,706,273
5868,2,0,5,14,0,1,1,0.54,0.28,0.4478,Thr,120,154
5869,1,0,1,5,0,1,2,0.18,0.8,0.1045,Fri,24,4
5870,4,0,12,22,0,1,2,0.3,0.49,0.1642,Fri,345,106
5871,2,1,5,16,0,0,1,0.78,0.55,0.2537,Sat,506,504
5872,2,0,5,2,0,0,1,0.62,0.88,0.1045,Sun,144,61
5873,2,1,5,8,0,1,2,0.56,0.88,0.1343,Tue,502,590
5874,1,1,2,12,0,1,2,0.3,0.42,0.1343,Fri,400,176
5875,4,1,10,16,0,1,1,0.62,0.33,0.1642,Mon,655,524
5876,4,0,10,19,0,0,1,0.24,0.87,0.3582,Sat,297,39
5877,4,0,12,4,0,1,3,0.46,1,0.1642,Wed,335,1
5878,4,0,12,8,0,1,2,0.16,0.8,0.1045,Mon,340,385
5879,3,0,8,5,0,1,1,0.64,0.83,0,Fri,226,17
5880,2,0,5,17,0,1,1,0.64,0.47,0.1045,Wed,126,259
5881,3,1,8,8,0,1,2,0.66,0.85,0.1045,Tue,600,693
5882,3,0,8,18,0,1,3,0.7,0.84,0,Wed,210,492
5883,3,1,6,2,0,1,1,0.72,0.58,0.194,Fri,539,18
5884,1,0,3,13,0,0,1,0.46,0.38,0.3881,Sun,68,221
5885,1,1,1,8,1,0,1,0.24,0.35,0.2537,Mon,361,53
5886,2,0,5,12,0,0,1,0.6,0.46,0.0896,Sun,123,382
5887,3,0,9,4,0,1,3,0.56,0.94,0.1642,Wed,244,4
5888,1,1,2,6,0,1,1,0.1,0.54,0.2239,Mon,403,72
5889,4,1,10,16,0,1,2,0.5,0.72,0.1642,Tue,642,424
5890,4,1,11,22,0,0,1,0.38,0.71,0.0896,Sat,673,193
5891,2,0,6,16,0,1,1,0.7,0.58,0.1642,Mon,166,299
5892,4,0,10,21,0,1,1,0.5,0.45,0.194,Fri,282,178
5893,1,1,2,22,0,1,3,0.42,0.94,0.2537,Wed,419,55
5894,2,1,3,18,0,1,1,0.6,0.6,0.2239,Wed,447,641
5895,3,0,8,2,0,1,1,0.62,0.57,0.194,Fri,219,15
5896,3,0,7,2,0,1,1,0.74,0.79,0,Fri,205,13
5897,2,0,4,3,0,1,1,0.42,0.94,0,Wed,105,2
5898,2,0,3,12,0,1,2,0.34,0.87,0.2239,Wed,77,87
5899,1,1,1,14,0,1,1,0.32,0.24,0.1343,Mon,389,115
5900,1,0,2,22,0,0,1,0.28,0.75,0.2239,Sat,53,46
5901,3,0,7,7,0,0,1,0.62,0.73,0.1343,Sat,192,52
5902,2,0,4,11,0,1,1,0.68,0.65,0.3881,Tue,111,172
5903,1,1,3,16,0,0,1,0.5,0.31,0.3582,Sun,430,509
5904,4,0,11,8,0,0,1,0.32,0.76,0.0896,Sat,324,60
5905,1,1,2,19,0,1,1,0.38,0.43,0.2239,Tue,397,338
5906,2,1,5,16,0,1,1,0.76,0.33,0.2836,Thr,511,487
5907,2,0,5,16,0,1,1,0.6,0.4,0.2537,Fri,121,344
5908,2,0,5,0,0,1,2,0.6,0.94,0.194,Tue,139,35
5909,1,0,12,16,0,0,1,0.36,0.57,0.1045,Sun,353,86
5910,4,0,9,11,0,0,2,0.62,0.83,0.0896,Sat,261,386
5911,4,1,11,21,0,1,1,0.26,0.65,0.1343,Thr,692,208
5912,2,1,4,1,0,1,1,0.46,0.82,0.194,Fri,469,25
5913,1,0,2,23,0,0,2,0.36,0.62,0.1642,Sun,54,59
5914,3,1,8,11,0,1,3,0.68,0.79,0.1343,Fri,582,251
5915,1,0,12,18,0,1,1,0.3,0.56,0.1343,Thr,357,207
5916,4,0,12,22,0,0,2,0.32,0.61,0.0896,Sat,332,114
5917,3,0,8,15,0,0,1,0.8,0.43,0.194,Sat,227,390
5918,3,0,8,11,0,0,1,0.72,0.58,0,Sat,227,338
5919,2,1,4,0,0,0,2,0.36,0.76,0.2537,Sun,450,67
5920,4,0,11,5,0,1,1,0.32,0.81,0.1343,Thr,301,28
5921,1,1,2,17,0,1,1,0.42,0.26,0.0896,Tue,418,530
5922,4,0,10,3,0,0,1,0.44,0.88,0,Sun,276,30
5923,1,1,2,19,0,0,2,0.2,0.4,0.5522,Sat,401,87
5924,1,1,2,4,0,1,2,0.28,0.93,0.194,Fri,407,1
5925,4,0,10,2,0,0,1,0.34,0.87,0.0896,Sun,290,50
5926,2,1,5,0,0,0,2,0.56,0.83,0.1343,Sun,485,134
5927,3,1,8,16,0,0,1,0.76,0.4,0.1045,Sun,584,513
5928,3,0,7,18,0,1,1,0.84,0.59,0.2239,Wed,196,497
5929,2,1,5,23,0,1,2,0.64,0.78,0.1343,Thr,504,167
5930,1,1,3,10,0,0,2,0.42,0.88,0.1045,Sun,437,351
5931,1,1,2,20,0,1,1,0.34,0.49,0.1045,Fri,393,163
5932,4,0,9,7,0,1,1,0.52,0.83,0.2239,Fri,267,297
5933,2,0,4,3,0,1,2,0.54,0.73,0.3284,Tue,90,4
5934,2,1,5,2,0,1,2,0.56,0.88,0.1343,Tue,494,4
5935,1,0,2,14,0,1,1,0.34,0.19,0.2239,Tue,42,79
5936,1,1,1,14,0,1,3,0.22,0.75,0.1642,Mon,368,50
5937,1,1,3,14,0,0,2,0.46,0.44,0.3582,Sat,422,430
5938,3,1,8,4,0,0,1,0.62,0.73,0.2239,Sat,589,13
5939,4,1,10,20,0,1,2,0.3,0.81,0.194,Tue,662,81
5940,1,1,2,22,0,1,2,0.32,0.81,0,Thr,406,111
5941,3,1,9,19,1,0,1,0.72,0.74,0.194,Mon,606,374
5942,2,0,4,22,0,0,1,0.5,0.39,0.1045,Sun,103,70
5943,1,0,1,23,0,0,2,0.46,0.88,0.2985,Sat,0,39
5944,1,0,2,22,0,1,2,0.22,0.87,0.0896,Tue,29,36
5945,3,1,9,3,0,1,1,0.5,0.77,0.0896,Mon,619,7
5946,1,1,1,10,0,1,1,0.24,0.44,0.4478,Fri,372,103
5947,4,1,12,4,0,0,2,0.36,0.93,0,Sat,700,12
5948,1,1,2,21,0,1,1,0.34,0.46,0.4179,Thr,392,148
5949,4,0,11,21,1,0,1,0.3,0.45,0.1642,Fri,310,83
5950,3,0,6,6,0,1,1,0.6,0.64,0.2537,Thr,176,123
5951,3,1,7,23,0,1,1,0.66,0.83,0,Tue,544,171
5952,2,1,4,12,0,1,1,0.6,0.33,0.3582,Tue,467,244
5953,4,0,10,3,0,0,1,0.34,0.87,0,Sun,290,46
5954,4,0,11,18,0,1,1,0.3,0.36,0.1642,Fri,317,328
5955,3,1,7,3,0,1,1,0.72,0.54,0.194,Thr,545,7
5956,4,1,10,5,0,1,2,0.38,0.82,0.194,Tue,642,19
5957,4,1,11,2,1,0,1,0.24,0.75,0.0896,Thr,684,18
5958,4,0,10,13,0,1,1,0.56,0.46,0.0896,Thr,273,191
5959,2,0,5,2,0,1,3,0.56,0.88,0.1642,Mon,138,5
5960,2,0,5,0,0,1,1,0.64,0.73,0.1343,Thr,141,45
5961,1,1,3,4,0,0,1,0.24,0.6,0.1343,Sun,430,22
5962,4,0,10,16,0,1,2,0.36,0.46,0.1642,Fri,296,308
5963,3,0,7,23,1,0,2,0.72,0.7,0.1045,Mon,181,138
5964,1,0,12,22,0,0,1,0.28,0.61,0.1642,Sun,354,17
5965,2,1,3,10,0,1,2,0.5,1,0.0896,Thr,441,142
5966,1,1,2,20,0,1,1,0.36,0.5,0.1343,Tue,397,212
5967,3,0,8,13,0,1,1,0.76,0.58,0,Thr,211,205
5968,2,0,4,21,0,1,1,0.46,0.51,0.194,Fri,114,195
5969,4,1,9,17,0,1,1,0.58,0.3,0,Mon,627,898
5970,2,1,5,8,0,1,3,0.56,0.88,0.2537,Mon,501,270
5971,4,0,10,9,0,0,1,0.5,0.77,0,Sun,276,185
5972,2,0,6,9,0,1,2,0.6,0.78,0.2537,Mon,166,219
5973,3,1,7,2,0,1,2,0.66,0.65,0.0896,Thr,552,9
5974,3,1,9,12,0,1,1,0.78,0.59,0.1642,Fri,610,323
5975,2,0,3,23,0,1,2,0.32,0.57,0.1045,Tue,84,35
5976,1,0,2,6,0,1,1,0.12,0.5,0.1045,Wed,50,36
5977,4,1,9,6,0,0,1,0.44,0.62,0.2537,Sun,626,16
5978,1,0,2,6,0,0,1,0.2,0.47,0.2985,Sun,47,2
5979,3,1,9,1,0,1,1,0.52,0.72,0.0896,Mon,619,21
5980,3,0,9,22,0,1,1,0.56,0.94,0,Tue,258,148
5981,2,1,3,10,0,0,2,0.4,0.76,0.1343,Sat,450,313
5982,3,0,7,15,0,0,1,0.76,0.45,0.3284,Sat,192,428
5983,1,1,2,3,0,0,3,0.24,0.87,0.2239,Sat,401,9
5984,2,0,4,0,0,0,2,0.3,0.87,0.2239,Sat,94,31
5985,3,0,9,12,0,0,2,0.52,0.67,0.2239,Sat,254,372
5986,1,1,1,7,1,0,1,0.24,0.32,0.3881,Mon,361,16
5987,1,0,3,23,0,1,1,0.24,0.65,0.2239,Tue,56,25
5988,3,0,8,22,0,1,1,0.62,0.57,0.1343,Tue,231,191
5989,1,0,1,7,0,1,2,0.16,0.55,0,Tue,9,99
5990,4,0,11,15,0,0,1,0.52,0.29,0.2836,Sat,311,386
5991,1,1,1,10,0,1,1,0.14,0.59,0,Thr,378,108
5992,4,0,9,15,0,1,1,0.64,0.5,0.2836,Fri,268,245
5993,2,0,5,3,0,1,1,0.44,0.54,0.194,Tue,125,4
5994,4,1,11,18,1,0,1,0.4,0.43,0,Thr,685,70
5995,1,0,12,16,0,1,1,0.3,0.52,0.1642,Thr,357,177
5996,2,1,6,17,0,0,1,0.64,0.36,0,Sat,513,586
5997,3,0,9,18,0,1,2,0.68,0.65,0.194,Fri,240,355
5998,2,0,6,12,0,1,1,0.7,0.34,0.2239,Wed,161,211
5999,1,0,12,9,0,0,1,0.3,0.45,0.4179,Sat,352,56
6000,1,0,1,1,1,0,2,0.2,0.44,0.194,Mon,15,16
6001,3,1,8,23,0,1,1,0.7,0.84,0.1642,Mon,599,114
6002,1,1,12,7,0,1,1,0.24,0.7,0.2239,Thr,719,90
6003,1,1,1,0,0,1,2,0.4,0.71,0.2836,Fri,372,42
6004,3,0,8,15,0,1,1,0.74,0.3,0.2985,Mon,229,199
6005,4,1,12,6,0,1,2,0.3,0.65,0,Thr,712,118
6006,1,1,1,20,0,1,1,0.32,0.76,0,Tue,383,229
6007,3,0,8,15,0,1,1,0.8,0.43,0.1343,Wed,224,159
6008,3,1,7,3,0,1,1,0.74,0.66,0.1343,Wed,558,4
6009,2,0,5,20,0,1,2,0.52,0.83,0.1343,Fri,128,152
6010,4,1,11,10,0,1,1,0.38,0.46,0.2985,Fri,664,204
6011,4,1,10,3,0,1,2,0.52,0.88,0.1343,Thr,657,8
6012,3,0,6,0,0,1,3,0.64,0.73,0.2836,Mon,173,32
6013,1,1,2,20,0,1,1,0.36,0.46,0.5224,Thr,392,213
6014,1,1,3,17,0,1,1,0.7,0.28,0.0896,Wed,433,782
6015,1,1,12,22,0,0,1,0.22,0.51,0.2836,Sat,715,39
6016,4,0,9,14,0,1,2,0.68,0.79,0.1045,Tue,265,152
6017,2,0,6,12,0,1,1,0.84,0.44,0.1343,Fri,156,207
6018,3,1,8,2,0,1,1,0.64,0.69,0.1045,Mon,584,9
6019,1,1,3,19,0,1,2,0.46,0.88,0,Fri,435,296
6020,1,1,2,14,0,1,1,0.44,0.38,0.2537,Tue,397,138
6021,4,1,11,3,0,1,3,0.36,0.87,0.3582,Tue,675,5
6022,1,0,12,5,0,0,1,0.2,0.75,0.1045,Sun,353,1
6023,2,0,4,10,0,1,2,0.54,0.45,0.3582,Mon,89,90
6024,2,0,5,12,1,0,1,0.86,0.47,0.1045,Mon,145,366
6025,3,0,8,22,0,1,3,0.68,0.89,0.1045,Wed,211,77
6026,4,1,12,7,0,0,2,0.24,0.87,0.1343,Sat,693,63
6027,2,1,6,5,0,0,1,0.54,0.68,0.1045,Sat,527,23
6028,4,0,11,16,0,1,3,0.36,0.81,0.2239,Thr,309,73
6029,4,0,10,11,0,1,1,0.56,0.43,0,Mon,284,166
6030,1,1,1,15,0,1,2,0.34,0.87,0.0896,Wed,370,79
6031,1,0,12,11,0,1,1,0.32,0.66,0.194,Fri,358,171
6032,2,1,3,23,0,0,2,0.36,0.76,0.2836,Sat,450,112
6033,2,1,5,9,0,1,2,0.6,0.83,0.1045,Tue,502,333
6034,4,0,12,8,0,0,1,0.2,0.69,0,Sun,346,32
6035,2,1,6,13,0,1,2,0.7,0.45,0.3881,Wed,524,255
6036,2,1,4,2,0,1,1,0.46,0.31,0.194,Mon,458,6
6037,1,1,1,14,1,0,1,0.3,0.36,0.4179,Mon,361,151
6038,4,0,10,2,0,0,1,0.46,0.82,0,Sat,275,45
6039,2,1,6,14,0,1,2,0.58,0.46,0.1642,Tue,516,276
6040,1,1,3,5,0,0,2,0.42,0.94,0.0896,Sat,436,8
6041,4,0,10,8,0,0,1,0.46,0.59,0.2836,Sat,282,125
6042,1,0,1,18,0,0,3,0.42,0.88,0.2537,Sat,0,35
6043,1,0,2,15,0,1,1,0.34,0.25,0.0896,Wed,50,72
6044,4,1,12,8,0,1,2,0.26,0.65,0.1642,Wed,704,688
6045,2,0,4,0,0,1,1,0.5,0.55,0.2239,Tue,104,25
6046,2,1,3,3,0,1,2,0.5,0.88,0.194,Wed,440,8
6047,1,1,12,12,0,1,2,0.28,0.56,0.0896,Mon,716,135
6048,3,1,9,10,0,1,2,0.76,0.7,0.1642,Wed,608,235
6049,1,1,3,1,0,1,3,0.46,0.94,0.1045,Thr,419,12
6050,2,0,5,1,0,0,2,0.52,1,0.1045,Sun,130,47
6051,2,1,5,22,0,1,1,0.6,0.83,0.1343,Fri,484,232
6052,1,1,2,2,0,1,1,0.44,0.44,0.2836,Wed,391,7
6053,4,1,12,0,0,1,1,0.42,0.88,0.1045,Tue,696,55
6054,4,0,10,19,0,1,2,0.44,0.67,0.4627,Thr,295,219
6055,3,1,8,12,0,1,1,0.76,0.62,0,Mon,599,283
6056,2,1,4,22,0,1,2,0.42,0.77,0.0896,Wed,468,162
6057,1,1,1,20,0,1,1,0.3,0.39,0.1642,Mon,389,181
6058,4,1,12,14,0,1,2,0.4,0.87,0.0896,Mon,709,181
6059,4,1,11,5,0,1,1,0.22,0.69,0.194,Wed,676,39
6060,3,0,7,12,0,0,1,0.76,0.55,0.2836,Sun,193,420
6061,3,1,8,5,0,1,1,0.62,0.88,0,Mon,599,36
6062,2,1,4,7,0,0,1,0.32,0.33,0.2836,Sat,457,54
6063,4,1,10,10,0,1,1,0.66,0.54,0,Fri,638,260
6064,2,0,4,15,0,1,2,0.76,0.35,0.3582,Wed,105,145
6065,1,0,2,10,0,0,1,0.3,0.45,0.3284,Sun,40,105
6066,3,1,8,0,0,1,1,0.7,0.65,0.0896,Fri,581,85
6067,2,0,3,9,0,1,2,0.32,0.81,0.2537,Wed,77,182
6068,4,1,11,19,1,0,1,0.54,0.73,0.2836,Mon,675,353
6069,2,1,5,13,0,1,1,0.62,0.41,0.194,Thr,497,327
6070,1,0,3,23,0,1,1,0.28,0.48,0,Mon,62,22
6071,4,1,11,5,0,1,2,0.3,0.42,0.2239,Thr,670,35
6072,1,1,12,17,0,1,2,0.26,0.56,0.3284,Fri,713,321
6073,2,1,5,11,0,1,2,0.7,0.61,0,Fri,484,258
6074,4,0,10,2,0,1,1,0.46,0.67,0.194,Thr,273,10
6075,1,0,3,9,0,1,2,0.32,0.93,0.1343,Wed,70,154
6076,2,1,3,0,0,0,1,0.38,0.82,0.194,Sat,449,92
6077,2,1,4,10,0,1,1,0.4,0.5,0.5224,Mon,452,204
6078,2,0,4,2,0,1,1,0.36,0.76,0.1343,Thr,99,3
6079,1,0,3,22,0,1,2,0.4,0.62,0.3881,Wed,71,59
6080,1,1,1,2,0,1,2,0.22,0.87,0.1642,Tue,369,4
6081,1,1,3,3,0,1,1,0.46,0.88,0.0896,Mon,438,2
6082,4,0,10,10,0,0,1,0.56,0.68,0.0896,Sun,276,365
6083,1,1,1,18,0,1,1,0.4,0.62,0.0896,Tue,383,423
6084,2,1,3,15,0,1,1,0.42,0.2,0,Tue,446,200
6085,2,0,5,19,0,1,1,0.6,0.43,0.2239,Tue,125,434
6086,2,0,5,7,0,0,1,0.54,0.73,0.1343,Sat,136,43
6087,1,1,2,1,0,0,1,0.34,0.42,0.3582,Sat,415,46
6088,4,1,10,6,0,1,1,0.44,0.77,0.1045,Mon,634,155
6089,4,0,10,13,0,1,3,0.56,0.6,0.1045,Wed,293,82
6090,2,1,6,7,0,1,1,0.52,0.72,0.1045,Fri,519,428
6091,2,1,4,22,0,1,2,0.52,0.55,0.1642,Mon,480,134
6092,1,1,1,7,0,0,2,0.16,0.74,0.2239,Sun,381,13
6093,1,1,1,19,1,0,1,0.24,0.38,0.2239,Mon,361,93
6094,2,0,5,12,0,1,2,0.6,0.38,0,Tue,125,217
6095,1,1,1,18,0,1,2,0.2,0.37,0.1343,Wed,363,289
6096,3,0,9,16,0,1,3,0.64,0.94,0.2836,Thr,246,156
6097,4,1,12,17,0,1,2,0.38,0.66,0,Fri,699,568
6098,2,1,4,11,0,0,1,0.46,0.51,0,Sun,479,411
6099,3,1,9,14,0,1,1,0.7,0.37,0.1642,Wed,615,278
6100,1,1,2,7,0,0,2,0.24,0.75,0.1642,Sun,395,16
6101,3,1,7,22,0,1,1,0.74,0.45,0,Fri,554,263
6102,1,0,12,0,0,0,1,0.24,0.6,0.194,Sun,353,6
